"GEONAME_ID","COUNTRY_ISO_CODE","COUNTRY_NAME","SUBDIVISION_1_NAME","CITY_NAME"
"775772","PL","Poland","Lesser Poland Voivodeship","Bobrowniki Male"
"775777","PL","Poland","Lublin","Bobrowniki"
"775783","PL","Poland","Mazovia","Bobrowiec"
"775784","PL","Poland","Łódź Voivodeship","Bobrowiec"
"775796","PL","Poland","Lesser Poland Voivodeship","Bobowa"
"775820","PL","Poland","Mazovia","Błonie"
"775832","PL","Poland","Warmia-Masuria","Blogoszewo"
"775836","PL","Poland","Świętokrzyskie","Blizyn"
"775840","PL","Poland","Subcarpathian Voivodeship","Blizne"
"775859","PL","Poland","Subcarpathian Voivodeship","Bledowa Tyczynska"
"775865","PL","Poland","Lesser Poland Voivodeship","Blechnarka"
"775866","PL","Poland","Subcarpathian Voivodeship","Blazowa"
"775886","PL","Poland","Warmia-Masuria","Bisztynek"
"775889","PL","Poland","Lesser Poland Voivodeship","Bistuszowa"
"775890","PL","Poland","Warmia-Masuria","Biskupiec"
"775897","PL","Poland","Lublin","Biskupice Lubelskie"
"775899","PL","Poland","Mazovia","Biskupice"
"775908","PL","Poland","Subcarpathian Voivodeship","Bircza"
"775922","PL","Poland","Lublin","Biłgoraj"
"775931","PL","Poland","Świętokrzyskie","Bilcza"
"775932","PL","Poland","Mazovia","Bikowek"
"775952","PL","Poland","Lesser Poland Voivodeship","Biesiadki"
"775969","PL","Poland","Lesser Poland Voivodeship","Bienkowice"
"775976","PL","Poland","Mazovia","Bieniewice"
"775986","PL","Poland","Podlasie","Bielsk Podlaski"
"776000","PL","Poland","Mazovia","Bieliny"
"776015","PL","Poland","Lublin","Bielecha"
"776023","PL","Poland","Mazovia","Bielawa"
"776035","PL","Poland","Lublin","Bielany"
"776053","PL","Poland","Lesser Poland Voivodeship","Biecz"
"776055","PL","Poland","Świętokrzyskie","Biechow"
"776069","PL","Poland","Podlasie","Białystok"
"776077","PL","Poland","Mazovia","Bialy Lug"
"776114","PL","Poland","Mazovia","Bialobrzegi"
"776119","PL","Poland","Lublin","Bialobrzegi"
"776143","PL","Poland","Subcarpathian Voivodeship","Bialka"
"776164","PL","Poland","Mazovia","Biale"
"776169","PL","Poland","Lesser Poland Voivodeship","Biala Woda"
"776175","PL","Poland","Lublin","Biała Podlaska"
"776212","PL","Poland","Lesser Poland Voivodeship","Bessow"
"776214","PL","Poland","Subcarpathian Voivodeship","Besko"
"776234","PL","Poland","Lublin","Bereza"
"776250","PL","Poland","Warmia-Masuria","Bemowo Piskie"
"776252","PL","Poland","Lublin","Belzyce"
"776257","PL","Poland","Mazovia","Belsk Duzy"
"776280","PL","Poland","Subcarpathian Voivodeship","Bedziemysl"
"776292","PL","Poland","Lublin","Beczyn"
"776316","PL","Poland","Lublin","Baszki"
"776332","PL","Poland","Warmia-Masuria","Barwiny"
"776337","PL","Poland","Warmia-Masuria","Bartoszyce"
"776382","PL","Poland","Świętokrzyskie","Bardo"
"776384","PL","Poland","Warmia-Masuria","Barczewo"
"776388","PL","Poland","Warmia-Masuria","Barcikowo"
"776393","PL","Poland","Warmia-Masuria","Barciany"
"776420","PL","Poland","Świętokrzyskie","Baranow"
"776429","PL","Poland","Lublin","Baraki"
"776440","PL","Poland","Mazovia","Baniocha"
"776459","PL","Poland","Świętokrzyskie","Balice"
"776470","PL","Poland","Świętokrzyskie","Bakowiec"
"776530","PL","Poland","Lesser Poland Voivodeship","Bacza"
"776546","PL","Poland","Podlasie","Bachanowo"
"776569","PL","Poland","Mazovia","Babice Nowe"
"776597","PL","Poland","Podlasie","Augustów"
"776603","PL","Poland","Warmia-Masuria","Augamy"
"776641","PL","Poland","Mazovia","Antoniow"
"776647","PL","Poland","Łódź Voivodeship","Antoninow"
"776660","PL","Poland","Lesser Poland Voivodeship","Antolka"
"776674","PL","Poland","Łódź Voivodeship","Annopol"
"776678","PL","Poland","Lublin","Annobor"
"776704","PL","Poland","Mazovia","Andrzejewo"
"776753","PL","Poland","Mazovia","Aleksandrow"
"776756","PL","Poland","Świętokrzyskie","Aleksandrow"
"776773","PL","Poland","Mazovia","Adampol"
"776781","PL","Poland","Podlasie","Adamowizna"
"776788","PL","Poland","Lublin","Gmina Adamów"
"776795","PL","Poland","Świętokrzyskie","Adamow"
"776796","PL","Poland","Lublin","Adamow"
"798544","PL","Poland","",""
"858785","PL","Poland","Lublin",""
"858786","PL","Poland","Lesser Poland Voivodeship",""
"858787","PL","Poland","Mazovia",""
"858789","PL","Poland","Podlasie",""
"858790","PL","Poland","Świętokrzyskie",""
"3083577","PL","Poland","Greater Poland","Szydlowo"
"3083611","PL","Poland","Kujawsko-Pomorskie","Gmina Szubin"
"3083616","PL","Poland","Pomerania","Sztum"
"3083632","PL","Poland","Lubusz","Szprotawa"
"3083642","PL","Poland","Pomerania","Szpegawsk"
"3083677","PL","Poland","Lower Silesia","Szklarska Poręba"
"3083688","PL","Poland","Greater Poland","Szklarka"
"3083734","PL","Poland","Greater Poland","Szelag"
"3083749","PL","Poland","Lower Silesia","Szczytna"
"3083788","PL","Poland","Łódź Voivodeship","Szczercow"
"3083814","PL","Poland","Silesia","Szczekociny"
"3083826","PL","Poland","West Pomerania","Szczecinek"
"3083829","PL","Poland","West Pomerania","Szczecin"
"3083847","PL","Poland","Lubusz","Szczaniec"
"3083878","PL","Poland","Greater Poland","Szamotuły"
"3083904","PL","Poland","Łódź Voivodeship","Szadek"
"3083907","PL","Poland","Silesia","Syrynia"
"3083955","PL","Poland","West Pomerania","Świnoujście"
"3083958","PL","Poland","Silesia","Swinna"
"3083964","PL","Poland","Łódź Voivodeship","Świnice Warckie"
"3083981","PL","Poland","Lower Silesia","Swietoszow"
"3083988","PL","Poland","Silesia","Świętochłowice"
"3084005","PL","Poland","Lower Silesia","Swieta Katarzyna"
"3084024","PL","Poland","Lower Silesia","Swierzawa"
"3084031","PL","Poland","Silesia","Swierklany"
"3084055","PL","Poland","Lower Silesia","Swieradow-Zdroj"
"3084062","PL","Poland","Lubusz","Gmina Świebodzin"
"3084071","PL","Poland","Greater Poland","Swieciechowa"
"3084074","PL","Poland","Kujawsko-Pomorskie","Gmina Świecie"
"3084084","PL","Poland","Lower Silesia","Swiebodzice"
"3084085","PL","Poland","West Pomerania","Swidwin"
"3084093","PL","Poland","Lower Silesia","Świdnica"
"3084101","PL","Poland","Silesia","Swibie"
"3084107","PL","Poland","Lesser Poland Voivodeship","Swiatniki Gorne"
"3084130","PL","Poland","Greater Poland","Swarzedz"
"3084142","PL","Poland","Silesia","Suszec"
"3084143","PL","Poland","Warmia-Masuria","Susz"
"3084185","PL","Poland","Łódź Voivodeship","Sulmierzyce"
"3084194","PL","Poland","Lesser Poland Voivodeship","Sulkowice"
"3084195","PL","Poland","Lesser Poland Voivodeship","Sulkowice"
"3084213","PL","Poland","West Pomerania","Borne Sulinowo"
"3084224","PL","Poland","Lower Silesia","Sulikow"
"3084230","PL","Poland","Łódź Voivodeship","Sulejow"
"3084237","PL","Poland","Lesser Poland Voivodeship","Gmina Sulęcin"
"3084241","PL","Poland","Lubusz","Sulechow"
"3084258","PL","Poland","Greater Poland","Suchy Las"
"3084260","PL","Poland","Opole Voivodeship","Suchy Bor"
"3084300","PL","Poland","Lesser Poland Voivodeship","Sucha Beskidzka"
"3084305","PL","Poland","Greater Poland","Sucha"
"3084312","PL","Poland","Pomerania","Subkowy"
"3084324","PL","Poland","Silesia","Studzionka"
"3084396","PL","Poland","Kujawsko-Pomorskie","Strzelno"
"3084404","PL","Poland","Lower Silesia","Gmina Strzelin"
"3084407","PL","Poland","Kujawsko-Pomorskie","Strzelewo"
"3084414","PL","Poland","Łódź Voivodeship","Strzelce Wielkie"
"3084415","PL","Poland","Opole Voivodeship","Strzelce Opolskie"
"3084421","PL","Poland","Lubusz","Strzelce Krajenskie"
"3084426","PL","Poland","Łódź Voivodeship","Strzelce"
"3084440","PL","Poland","Lower Silesia","Strzegom"
"3084446","PL","Poland","Pomerania","Strzebielino"
"3084449","PL","Poland","Greater Poland","Strzalkowo"
"3084460","PL","Poland","Lesser Poland Voivodeship","Stryszawa"
"3084464","PL","Poland","Łódź Voivodeship","Strykow"
"3084483","PL","Poland","Silesia","Strumien"
"3084515","PL","Poland","Lower Silesia","Stronie Slaskie"
"3084527","PL","Poland","Pomerania","Straszyn"
"3084647","PL","Poland","Greater Poland","Steszew"
"3084660","PL","Poland","West Pomerania","Stepnica"
"3084673","PL","Poland","Pomerania","Stegna"
"3084807","PL","Poland","Mazovia","Staroźreby"
"3084826","PL","Poland","Pomerania","Starogard Gdański"
"3084840","PL","Poland","West Pomerania","Stargard"
"3084953","PL","Poland","Pomerania","Stara Kiszewa"
"3084954","PL","Poland","Lower Silesia","Stara Kamienica"
"3084968","PL","Poland","Łódź Voivodeship","Stara"
"3084978","PL","Poland","Silesia","Stanowice"
"3084980","PL","Poland","West Pomerania","Stanomino"
"3084988","PL","Poland","Pomerania","Staniszewo"
"3085045","PL","Poland","Greater Poland","Sroda Wielkopolska"
"3085047","PL","Poland","Lower Silesia","Środa Śląska"
"3085056","PL","Poland","Greater Poland","Gmina Śrem"
"3085063","PL","Poland","Lower Silesia","Srebrna Gora"
"3085069","PL","Poland","Lesser Poland Voivodeship","Spytkowice"
"3085070","PL","Poland","Lesser Poland Voivodeship","Spytkowice"
"3085128","PL","Poland","Silesia","Sosnowiec"
"3085141","PL","Poland","Silesia","Sosnicowice"
"3085151","PL","Poland","Pomerania","Sopot"
"3085158","PL","Poland","Greater Poland","Sompolno"
"3085159","PL","Poland","Pomerania","Somonino"
"3085172","PL","Poland","Kujawsko-Pomorskie","Solec Kujawski"
"3085176","PL","Poland","Greater Poland","Solec"
"3085252","PL","Poland","Lower Silesia","Sobotka"
"3085342","PL","Poland","Silesia","Smolnica"
"3085357","PL","Poland","Lower Silesia","Smolec"
"3085391","PL","Poland","Greater Poland","Smigiel"
"3085436","PL","Poland","Kujawsko-Pomorskie","Służewo"
"3085450","PL","Poland","Pomerania","Słupsk"
"3085481","PL","Poland","Greater Poland","Slupca"
"3085495","PL","Poland","Lubusz","Słubice"
"3085578","PL","Poland","Greater Poland","Ślesin"
"3085606","PL","Poland","Greater Poland","Slawoszewek"
"3085610","PL","Poland","West Pomerania","Sławno"
"3085616","PL","Poland","Silesia","Slawkow"
"3085656","PL","Poland","Lubusz","Skwierzyna"
"3085668","PL","Poland","Silesia","Skrzyszow"
"3085709","PL","Poland","Kujawsko-Pomorskie","Skrwilno"
"3085751","PL","Poland","Greater Poland","Skorzewo"
"3085766","PL","Poland","Pomerania","Skorcz"
"3085772","PL","Poland","Lesser Poland Voivodeship","Skomielna Czarna"
"3085786","PL","Poland","Silesia","Skoczow"
"3085807","PL","Poland","Lesser Poland Voivodeship","Skawina"
"3085809","PL","Poland","Lesser Poland Voivodeship","Skawica"
"3085826","PL","Poland","Pomerania","Skarszewy"
"3085827","PL","Poland","Kujawsko-Pomorskie","Skarszewy"
"3085855","PL","Poland","Greater Poland","Skalmierzyce"
"3085867","PL","Poland","Lesser Poland Voivodeship","Skala"
"3085896","PL","Poland","Kujawsko-Pomorskie","Siniarzewo"
"3085904","PL","Poland","West Pomerania","Silnowo"
"3085907","PL","Poland","Kujawsko-Pomorskie","Silno"
"3085925","PL","Poland","Silesia","Siewierz"
"3085974","PL","Poland","Greater Poland","Sierakow"
"3085978","PL","Poland","Łódź Voivodeship","Sieradz"
"3085980","PL","Poland","Lesser Poland Voivodeship","Siepraw"
"3085999","PL","Poland","Lubusz","Sieniawa Zarska"
"3086010","PL","Poland","Łódź Voivodeship","Siemkowice"
"3086014","PL","Poland","Pomerania","Siemirowice"
"3086024","PL","Poland","Silesia","Siemianowice Śląskie"
"3086044","PL","Poland","Greater Poland","Siekierki"
"3086086","PL","Poland","Silesia","Siedlec"
"3086106","PL","Poland","Lower Silesia","Siechnice"
"3086118","PL","Poland","Kujawsko-Pomorskie","Gmina Sicienko"
"3086134","PL","Poland","West Pomerania","Sianow"
"3086144","PL","Poland","Łódź Voivodeship","Seroki"
"3086148","PL","Poland","Lower Silesia","Serby"
"3086153","PL","Poland","Kujawsko-Pomorskie","Sepolno Krajenskie"
"3086181","PL","Poland","Łódź Voivodeship","Gmina Sędziejowice"
"3086192","PL","Poland","Świętokrzyskie","Secemin"
"3086198","PL","Poland","Lower Silesia","Scinawka Srednia"
"3086203","PL","Poland","Opole Voivodeship","Scinawa Nyska"
"3086206","PL","Poland","Lower Silesia","Scinawa"
"3086262","PL","Poland","West Pomerania","Sarbinowo"
"3086283","PL","Poland","Lubusz","Santok"
"3086288","PL","Poland","Mazovia","Sanniki"
"3086317","PL","Poland","Warmia-Masuria","Samborowo"
"3086365","PL","Poland","Kujawsko-Pomorskie","Sadłowo"
"3086369","PL","Poland","Greater Poland","Sadlno"
"3086391","PL","Poland","Lesser Poland Voivodeship","Rzyki"
"3086414","PL","Poland","Lower Silesia","Rzeszotary"
"3086415","PL","Poland","Lesser Poland Voivodeship","Rzeszotary"
"3086435","PL","Poland","Lubusz","Rzepin"
"3086511","PL","Poland","Kujawsko-Pomorskie","Rypin"
"3086525","PL","Poland","Łódź Voivodeship","Rydzyny"
"3086527","PL","Poland","Greater Poland","Rydzyna"
"3086531","PL","Poland","Silesia","Rydułtowy"
"3086541","PL","Poland","Greater Poland","Rychwal"
"3086556","PL","Poland","Łódź Voivodeship","Rychlocice"
"3086586","PL","Poland","Silesia","Rybnik"
"3086593","PL","Poland","Lesser Poland Voivodeship","Rybna"
"3086706","PL","Poland","Pomerania","Rumia"
"3086720","PL","Poland","Silesia","Rudziniec"
"3086723","PL","Poland","Warmia-Masuria","Rudzienice"
"3086732","PL","Poland","Silesia","Rudy"
"3086739","PL","Poland","Pomerania","Rudno"
"3086746","PL","Poland","Silesia","Rudnik Wielki"
"3086754","PL","Poland","Silesia","Rudniki"
"3086775","PL","Poland","Lower Silesia","Rudna"
"3086796","PL","Poland","Lesser Poland Voivodeship","Rudawa"
"3086800","PL","Poland","Silesia","Ruda Śląska"
"3086857","PL","Poland","Lower Silesia","Roztoka"
"3086861","PL","Poland","Łódź Voivodeship","Rozprza"
"3086872","PL","Poland","Greater Poland","Roznowo"
"3086914","PL","Poland","Lubusz","Rozanki"
"3086987","PL","Poland","Greater Poland","Rosko"
"3087027","PL","Poland","Silesia","Rokitno Szlacheckie"
"3087040","PL","Poland","Pomerania","Rokitki"
"3087041","PL","Poland","Lower Silesia","Rokitki"
"3087045","PL","Poland","Greater Poland","Rokietnica"
"3087046","PL","Poland","Łódź Voivodeship","Rokiciny"
"3087058","PL","Poland","Kujawsko-Pomorskie","Gmina Rojewo"
"3087072","PL","Poland","Greater Poland","Rogozno"
"3087078","PL","Poland","Lower Silesia","Gross-Rosen concentration camp"
"3087089","PL","Poland","Opole Voivodeship","Rogow Opolski"
"3087144","PL","Poland","Lesser Poland Voivodeship","Roczyny"
"3087163","PL","Poland","Greater Poland","Robakowo"
"3087195","PL","Poland","West Pomerania","Resko"
"3087281","PL","Poland","Pomerania","Reda"
"3087307","PL","Poland","Greater Poland","Rawicz"
"3087316","PL","Poland","Lower Silesia","Ratowice"
"3087328","PL","Poland","Lower Silesia","Raszowka"
"3087330","PL","Poland","Opole Voivodeship","Raszowa"
"3087333","PL","Poland","Greater Poland","Raszkow"
"3087392","PL","Poland","Lesser Poland Voivodeship","Rajsko"
"3087401","PL","Poland","Silesia","Rajcza"
"3087410","PL","Poland","Kujawsko-Pomorskie","Radzyń Chełmiński"
"3087415","PL","Poland","Lesser Poland Voivodeship","Radziszow"
"3087418","PL","Poland","Silesia","Radzionkow"
"3087427","PL","Poland","Kujawsko-Pomorskie","Radziejów"
"3087431","PL","Poland","Silesia","Radziechowy"
"3087436","PL","Poland","Greater Poland","Radzewice"
"3087485","PL","Poland","Silesia","Radostowice"
"3087497","PL","Poland","Łódź Voivodeship","Radomsko"
"3087520","PL","Poland","Lesser Poland Voivodeship","Radocza"
"3087529","PL","Poland","Silesia","Radlin"
"3087535","PL","Poland","Lower Silesia","Radkow"
"3087568","PL","Poland","Greater Poland","Racot"
"3087584","PL","Poland","Silesia","Racibórz"
"3087601","PL","Poland","Lesser Poland Voivodeship","Rabka-Zdroj"
"3087613","PL","Poland","Lesser Poland Voivodeship","Raba Wyzna"
"3087628","PL","Poland","Silesia","Pyskowice"
"3087630","PL","Poland","West Pomerania","Pyrzyce"
"3087631","PL","Poland","Silesia","Pyrzowice"
"3087641","PL","Poland","Greater Poland","Puszczykowo"
"3087645","PL","Poland","Silesia","Puszczew"
"3087685","PL","Poland","Greater Poland","Pudliszki"
"3087691","PL","Poland","Pomerania","Puck"
"3087701","PL","Poland","Silesia","Pszow"
"3087702","PL","Poland","Lower Silesia","Pszenno"
"3087705","PL","Poland","Silesia","Pszczyna"
"3087752","PL","Poland","Łódź Voivodeship","Przywory"
"3087782","PL","Poland","Silesia","Przystajn"
"3087841","PL","Poland","Pomerania","Przyjaznia"
"3087847","PL","Poland","Greater Poland","Przygodzice"
"3087884","PL","Poland","Greater Poland","Przybroda"
"3087908","PL","Poland","Greater Poland","Przezmierowo"
"3087920","PL","Poland","Lower Silesia","Przeworno"
"3087951","PL","Poland","Greater Poland","Przemysl"
"3087954","PL","Poland","Lower Silesia","Przemkow"
"3087956","PL","Poland","Greater Poland","Przemet"
"3087977","PL","Poland","Silesia","Przegedza"
"3087994","PL","Poland","Łódź Voivodeship","Gmina Przedbórz"
"3088001","PL","Poland","Kujawsko-Pomorskie","Przeczno"
"3088011","PL","Poland","Lesser Poland Voivodeship","Przeciszow"
"3088013","PL","Poland","Lesser Poland Voivodeship","Przecieszyn"
"3088034","PL","Poland","Pomerania","Pruszcz Gdanski"
"3088060","PL","Poland","Lower Silesia","Prusice"
"3088065","PL","Poland","Opole Voivodeship","Prudnik"
"3088070","PL","Poland","Łódź Voivodeship","Pruchensko"
"3088077","PL","Poland","Opole Voivodeship","Proszkow"
"3088096","PL","Poland","Lower Silesia","Prochowice"
"3088135","PL","Poland","Opole Voivodeship","Praszka"
"3088161","PL","Poland","Pomerania","Prabuty"
"3088171","PL","Poland","Greater Poland","Poznan"
"3088176","PL","Poland","Lower Silesia","Pozarzysko"
"3088192","PL","Poland","Greater Poland","Powidz"
"3088209","PL","Poland","Greater Poland","Potrzanowo"
"3088230","PL","Poland","West Pomerania","Postomino"
"3088238","PL","Poland","Silesia","Postep"
"3088253","PL","Poland","Lower Silesia","Posada"
"3088271","PL","Poland","Silesia","Cynkow"
"3088273","PL","Poland","Silesia","Poreba"
"3088281","PL","Poland","Silesia","Poraj"
"3088375","PL","Poland","Pomerania","Pomlewo"
"3088427","PL","Poland","Silesia","Polomia"
"3088435","PL","Poland","Lower Silesia","Polkowice"
"3088461","PL","Poland","West Pomerania","Police"
"3088493","PL","Poland","Lesser Poland Voivodeship","Polanka Wielka"
"3088496","PL","Poland","Lower Silesia","Polanica-Zdrój"
"3088504","PL","Poland","Greater Poland","Polajewo"
"3088535","PL","Poland","Silesia","Pogwizdow"
"3088541","PL","Poland","Lesser Poland Voivodeship","Pogorzyce"
"3088548","PL","Poland","Greater Poland","Pogorzela"
"3088551","PL","Poland","Opole Voivodeship","Pogorze"
"3088601","PL","Poland","Lesser Poland Voivodeship","Podolsze"
"3088685","PL","Poland","Lower Silesia","Podgorzyn"
"3088699","PL","Poland","Lower Silesia","Podgorki"
"3088710","PL","Poland","Łódź Voivodeship","Gmina Poddębice"
"3088726","PL","Poland","West Pomerania","Podansko"
